"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5499992370605","54.8699989318848","53.4500007629395","51.4599990844727","50.2900009155273","48.9900016784668","47.8800010681152","47.4900016784668","46.689998626709","45.7000007629395","45.6599998474121","45.6300010681152","46.1199989318848","46.9799995422363","47.7999992370605","49.1100006103516","50.8400001525879","52.4199981689453","52.6399993896484","50.1699981689453","51.4199981689453","51.5299987792969","51.8199996948242","54.4500007629395","57.1100006103516","59.0400009155273","60.8899993896484","68.1500015258789","70.4800033569336","",
"American Samoa","ASM","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.620002746582","84.6800003051758","84.379997253418","84.4800033569336","84.7399978637695","84.9300003051758","84.4199981689453","85.0899963378906","85.6100006103516","85.4400024414063","85.3300018310547","85.2200012207031","85.6399993896484","85.9199981689453","85.6999969482422","86.4100036621094","86.7600021362305","86.6100006103516","86.9199981689453","86.7200012207031","87.0500030517578","87.3399963378906","87.7799987792969","87.4400024414063","87.4300003051758","87.4100036621094","87.5599975585938","88.0299987792969","87.6699981689453","",
"Austria","AUT","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.8600006103516","85.0899963378906","85.2799987792969","85.6699981689453","85.9100036621094","85.7200012207031","86.6999969482422","86.9000015258789","86.9000015258789","87.4899978637695","87.7399978637695","87.8899993896484","88.4899978637695","90.1500015258789","89.6100006103516","89.4800033569336","88.5400009155273","88.9100036621094","88.8600006103516","88.8000030517578","89.3300018310547","89.5299987792969","89.4599990844727","89.4899978637695","89.620002746582","89.9599990844727","90.1600036621094","90.5899963378906","90.5299987792969","",
"Azerbaijan","AZE","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.9000015258789","42.4700012207031","41.1500015258789","39.6699981689453","37.8800010681152","35.8600006103516","34.0200004577637","32.4500007629395","31.1100006103516","30.2000007629395","29.6499996185303","29.1399993896484","28.6800003051758","28.4200000762939","28.0499992370605","28.0499992370605","28.2999992370605","28.5300006866455","28.8700008392334","28.3500003814697","28.5699996948242","28.9500007629395","29.1599998474121","28.6700000762939","27.4699993133545","27.2900009155273","27.0499992370605","26.9300003051758","27.2199993133545","",
"Burundi","BDI","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.25","20.7800006866455","20.2999992370605","20.1399993896484","18.8700008392334","17.3899993896484","17.2000007629395","17.0300006866455","16.6399993896484","16.5100002288818","16.0900001525879","15.8599996566772","15.4799995422363","13.8900003433228","14.3800001144409","13.8000001907349","13.6800003051758","13.0600004196167","13.3100004196167","12.6599998474121","12.3400001525879","12.4300003051758","12.2399997711182","12.0299997329712","11.5","11.2600002288818","10.539999961853","10.039999961853","9.56999969482422","",
"Belgium","BEL","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.6600036621094","83.5999984741211","84.0400009155273","84.6699981689453","83.629997253418","84.1600036621094","84.8199996948242","85.2600021362305","83.9899978637695","86.2300033569336","86.9800033569336","86.5299987792969","87.2600021362305","88.3399963378906","87.75","88.2099990844727","88.4700012207031","89.25","88.7300033569336","89.2200012207031","89.5299987792969","89.5199966430664","89.3000030517578","89.1500015258789","88.9300003051758","89.379997253418","89.3499984741211","89.2900009155273","89.3000030517578","",
"Benin","BEN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.19000005722046","3.22000002861023","3.25","3.9300000667572","3.91000008583069","3.97000002861023","4.03999996185303","3.99000000953674","4.23999977111816","4.30000019073486","4.48000001907349","4.55999994277954","4.6100001335144","4.55999994277954","4.6399998664856","4.59999990463257","4.59999990463257","4.48999977111816","4.53999996185303","4.63000011444092","4.59000015258789","4.57999992370605","4.76000022888184","5.01000022888184","5.21000003814697","5.15000009536743","5.48000001907349","5.67999982833862","6.15000009536743","",
"Burkina Faso","BFA","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27999997138977","2.26999998092651","2.22000002861023","2.15000009536743","2.13000011444092","2.15000009536743","2.25999999046326","2.25","2.65000009536743","2.57999992370605","2.59999990463257","2.71000003814697","3.14000010490417","3.29999995231628","3.3199999332428","3.52999997138977","4.15999984741211","4.3600001335144","5.11999988555908","6.30999994277954","7.46999979019165","7.94000005722046","8.14000034332275","9.03999996185303","9.27000045776367","9.89999961853027","10.4399995803833","10.9499998092651","11.3100004196167","",
"Bangladesh","BGD","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4300003051758","20.4300003051758","20.4300003051758","20.4799995422363","20.5699996948242","20.6599998474121","20.7700004577637","20.9200000762939","21.1299991607666","21.3799991607666","21.6399993896484","21.8799991607666","22.1299991607666","22.1499996185303","22.2900009155273","22.6000003814697","20.8700008392334","19.25","17.6900005340576","16.4099998474121","18.1499996185303","19.9599990844727","21.8299999237061","23.8400001525879","25.8899993896484","27.9799995422363","31.0900001525879","32.6100006103516","33.9900016784668","",
"Bulgaria","BGR","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0699996948242","86.1699981689453","86.2600021362305","86.370002746582","86.4199981689453","86.4800033569336","86.5500030517578","86.6399993896484","86.7600021362305","87.1100006103516","88.3499984741211","87.870002746582","87.6500015258789","87.4499969482422","88.9400024414063","89.9700012207031","90.629997253418","90.2099990844727","90.2099990844727","89.9100036621094","90.5999984741211","91.1900024414063","90.9400024414063","90.6699981689453","91.1800003051758","91.0699996948242","90.9700012207031","91.4000015258789","91.9199981689453","",
"Bahrain","BHR","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8899993896484","98.8499984741211","98.8099975585938","98.75","98.6699981689453","98.6100006103516","98.5299987792969","98.4899978637695","98.379997253418","98.25","98.1600036621094","98.1699981689453","98.2300033569336","98.7900009155273","98.2799987792969","98.2699966430664","98.3300018310547","98.3000030517578","98.2399978637695","96.8000030517578","96.75","96.7900009155273","96.8199996948242","96.879997253418","96.9400024414063","96.9700012207031","96.9599990844727","96.9499969482422","96.9800033569336","",
"Bahamas, The","BHS","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.370002746582","91.7399978637695","90.1100006103516","89.0199966430664","87.9300003051758","87","89.5999984741211","89.370002746582","88.8099975585938","89.8300018310547","90.7200012207031","89.5100021362305","89.4599990844727","87.9599990844727","88.6800003051758","89.3399963378906","89.9400024414063","90.5800018310547","92.5599975585938","92.6399993896484","92.6100006103516","92.9199981689453","93.0100021362305","93.1500015258789","93.1800003051758","93.3600006103516","93.3399963378906","93.1800003051758","93.2099990844727","",
"Bosnia and Herzegovina","BIH","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7999992370605","55.3499984741211","53.5","55.7099990844727","59.5499992370605","68.1399993896484","72.1699981689453","73.8499984741211","74.1699981689453","73.629997253418","73","72.6699981689453","72.370002746582","72.6800003051758","72.9499969482422","73.3099975585938","73.5500030517578","72.4700012207031","70.3300018310547","72.0699996948242","74.4599990844727","72.4199981689453","75.3000030517578","77.7600021362305","76.9800033569336","76.0800018310547","75.2699966430664","78.9000015258789","74.0199966430664","",
"Belarus","BLR","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0699996948242","97.9899978637695","97.9000015258789","97.7799987792969","97.6500015258789","97.5","97.3499984741211","97.2399978637695","97.1600036621094","97.0999984741211","97.0699996948242","97.0800018310547","97.0999984741211","97.1399993896484","97.2099990844727","97.3000030517578","97.3899993896484","97.4700012207031","97.5400009155273","97.6100006103516","97.6600036621094","97.6999969482422","97.7399978637695","97.7600021362305","97.7699966430664","97.7699966430664","97.1699981689453","97.2300033569336","97.2399978637695","",
"Belize","BLZ","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.2699966430664","74.9899978637695","74.9599990844727","74.879997253418","74.9899978637695","75.2799987792969","75.2900009155273","75.2300033569336","75","74.8199996948242","74.6699981689453","74.4400024414063","74.1699981689453","74.1800003051758","74.0800018310547","74.0199966430664","73.7900009155273","73.5599975585938","73.2300033569336","72.9000015258789","72.6100006103516","72.0999984741211","71.6699981689453","71.25","68.3000030517578","65.0500030517578","67.6100006103516","67.0400009155273","66.5400009155273","",
"Bermuda","BMU","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0400009155273","20.1100006103516","20.2099990844727","20.3500003814697","20.4899997711182","20.7800006866455","21.3999996185303","21.7399997711182","22.5","25.4300003051758","27.0300006866455","26.2900009155273","26.7700004577637","27.2099990844727","27.3999996185303","29.8199996948242","31.2199993133545","31.9099998474121","33.9799995422363","33.1599998474121","32.3699989318848","35.6399993896484","34.6500015258789","31.8999996185303","33.3800010681152","29.4799995422363","28.2000007629395","27.75","28.6000003814697","",
"Brazil","BRA","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.8399963378906","65.7300033569336","65.879997253418","65.8499984741211","65.7600021362305","68.2399978637695","67.5899963378906","67.629997253418","67.1999969482422","66.6100006103516","65.9199981689453","65.2900009155273","65.629997253418","66.0699996948242","65.3099975585938","66.5100021362305","67.75","68.5999984741211","69.6999969482422","71.2799987792969","72.6100006103516","75.5","75.379997253418","75.8000030517578","74.9300003051758","74.6100006103516","73.5999984741211","72.9599990844727","72.5400009155273","",
"Barbados","BRB","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.3600006103516","90.7799987792969","89.870002746582","90.2399978637695","90.4400024414063","90.4899978637695","91.7799987792969","90.9899978637695","90.6699981689453","91.9899978637695","90.75","90.6800003051758","91.0999984741211","89.7399978637695","89.75","89.8300018310547","89.7600021362305","89.6600036621094","89.1900024414063","88.8300018310547","88.6600036621094","88.4100036621094","88.129997253418","87.9599990844727","87.9100036621094","87.9800033569336","87.9000015258789","87.7799987792969","87.6900024414063","",
"Brunei Darussalam","BRN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.0999984741211","96.0400009155273","95.9499969482422","95.879997253418","95.8099975585938","95.7099990844727","95.5599975585938","95.4400024414063","95.2699966430664","95.0599975585938","94.9599990844727","94.8399963378906","94.6800003051758","94.5","94.3000030517578","94.1600036621094","94.0100021362305","93.8000030517578","93.6699981689453","93.4599990844727","93.2399978637695","93.0999984741211","92.9400024414063","92.7099990844727","92.4499969482422","92.0100021362305","91.4700012207031","91.4800033569336","89.3499984741211","",
"Bhutan","BTN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3099994659424","21.2999992370605","21.3600006103516","21.4500007629395","21.6000003814697","21.3600006103516","21.4099998474121","21.6499996185303","21.9099998474121","21.8700008392334","22.1599998474121","22.4799995422363","22.75","22.9500007629395","23.0799999237061","23.2900009155273","23.2800006866455","22.7099990844727","22.2999992370605","22.3500003814697","16.0799999237061","14.4799995422363","14.8000001907349","15.4499998092651","15.5","15.75","16.0699996948242","16.2700004577637","16.7600002288818","",
"Botswana","BWA","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.0499992370605","61.2599983215332","62.7999992370605","64.75","72.4199981689453","77.9000015258789","77.1100006103516","76.5899963378906","75.6999969482422","74.7200012207031","74.0100021362305","73.120002746582","72.3399963378906","71.0599975585938","69.5100021362305","68.4199981689453","68.2900009155273","68.1600036621094","66.9199981689453","68.0199966430664","69.0400009155273","70.0999984741211","71.1699981689453","71.8499984741211","72.5100021362305","72.9599990844727","73.6100006103516","74.120002746582","74.5599975585938","",
"Central African Republic","CAF","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.63000011444092","6.34000015258789","6.26000022888184","6.07000017166138","6.03999996185303","5.51999998092651","5.26000022888184","5.15000009536743","4.82000017166138","4.59000015258789","4.53000020980835","4.38000011444092","4.05000019073486","4.03000020980835","3.92000007629395","4.05999994277954","4.1399998664856","4.21000003814697","4.34000015258789","4.36999988555908","4.44999980926514","4.40000009536743","3.65000009536743","3.33999991416931","3.17000007629395","3.10999989509583","3.15000009536743","3.16000008583069","3.20000004768372","",
"Canada","CAN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9499969482422","89.4199981689453","88.8099975585938","88.5800018310547","88.3899993896484","87.7900009155273","86.7900009155273","86.6800003051758","87.0999984741211","87.6699981689453","88.8199996948242","88.5","88.5999984741211","88.7200012207031","88.5199966430664","88.6100006103516","88.5800018310547","88.5999984741211","88.129997253418","88.4599990844727","88.5199966430664","88.5299987792969","88.2200012207031","88.3099975585938","88.0699996948242","88.2600021362305","88.1399993896484","87.879997253418","88.0500030517578","",
"Central Europe and the Baltics","CEB","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.43453500621","74.9349303719015","74.7618444922575","74.967618459728","74.507901382085","75.5105706005993","74.7465817495211","75.1150933443924","75.0434624524706","74.7578638786989","74.8006375516011","77.3069313829678","78.0194793869839","79.3026757156154","79.8449080445776","80.8375738208425","81.380846219587","82.0181280986187","81.762943314139","81.1444512344437","81.5088362099156","81.8147901690164","82.3233627721824","82.9610203495064","83.8751382716166","84.7466401455202","85.1048317986538","85.3914004189772","85.8946751602151","",
"Switzerland","CHE","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.3899993896484","84.4000015258789","84.4000015258789","84.4199981689453","84.4400024414063","84.4400024414063","83.8300018310547","84.4100036621094","84.8199996948242","85.4400024414063","85.629997253418","85.7699966430664","85.2900009155273","86.8600006103516","86.5800018310547","86.5","86.0699996948242","86.7799987792969","87.0599975585938","86.879997253418","87.0500030517578","87.0800018310547","87.0199966430664","86.9700012207031","86.9300003051758","87","87.1900024414063","87.379997253418","87.5299987792969","",
"Channel Islands","CHI","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.6699981689453","82.7300033569336","82.8300018310547","82.9499969482422","83.0599975585938","83.1800003051758","83.3399963378906","83.5100021362305","83.6900024414063","83.9400024414063","84.0199966430664","84.0800018310547","84.0599975585938","84.129997253418","84.1999969482422","84.379997253418","84.6100006103516","84.6600036621094","84.620002746582","84.6800003051758","84.7300033569336","84.7900009155273","84.879997253418","84.9800033569336","85.0800018310547","85.1500015258789","85.2200012207031","85.2799987792969","85.3399963378906","",
"Chile","CHL","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.629997253418","74.6699981689453","74.7699966430664","74.8499984741211","75","75.1900024414063","74.3099975585938","72.7399978637695","74.1999969482422","74.8000030517578","73.3000030517578","73.1800003051758","73.1399993896484","71.8600006103516","74.5199966430664","73.7300033569336","74.379997253418","74.3399963378906","74.6500015258789","75.0800018310547","74.0400009155273","75.1999969482422","74.9400024414063","74.370002746582","74.7600021362305","74.0199966430664","73.5400009155273","74.4199981689453","74.2200012207031","",
"China","CHN","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7000007629395","34.8400001525879","36.0299987792969","37.1100006103516","38.0200004577637","38.7599983215332","39.3699989318848","39.7299995422363","40.0800018310547","40.5699996948242","41.0900001525879","41.7400016784668","42.5900001525879","43.439998626709","44.439998626709","45.5200004577637","46.689998626709","47.5999984741211","48.3899993896484","49.3699989318848","50.1599998474121","50.689998626709","51.1699981689453","51.5900001525879","51.8600006103516","52.1199989318848","52.4300003051758","53.2099990844727","54.1500015258789","",
"Cote d'Ivoire","CIV","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.09999990463257","5.15999984741211","5.19000005722046","5.15999984741211","5.26999998092651","5.44999980926514","5.8600001335144","5.8899998664856","6.19000005722046","6.30999994277954","6.05999994277954","6.25","6.48000001907349","6.86999988555908","7.09999990463257","7.48999977111816","7.82999992370605","8.34000015258789","8.9399995803833","9.23999977111816","9.84000015258789","10.75","12.8000001907349","13.3999996185303","13.4300003051758","13.7700004577637","16.6700000762939","17.75","18.9200000762939","",
"Cameroon","CMR","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.26999998092651","5.28000020980835","5.30000019073486","5.34999990463257","5.53000020980835","5.80000019073486","6.23999977111816","6.55999994277954","7.28999996185303","8.30000019073486","8.94999980926514","8.89999961853027","8.77999973297119","8.92000007629395","9.14000034332275","9.46000003814697","9.57999992370605","10.1999998092651","10.3199996948242","10.8699998855591","11.5200004577637","12.3500003814697","12.9799995422363","13.6800003051758","14.1700000762939","14.7399997711182","15.5500001907349","16.2800006866455","16.8299999237061","",
"Congo, Dem. Rep.","COD","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.30000019073486","4.05999994277954","3.89000010490417","3.90000009536743","3.82999992370605","4.69999980926514","3.59999990463257","3.39000010490417","3.08999991416931","3.22000002861023","3.76999998092651","3.91000008583069","3.59999990463257","4.05000019073486","4.17000007629395","4.23999977111816","4.55000019073486","5.26000022888184","5.46000003814697","6.69999980926514","7.51999998092651","8.18000030517578","8.9399995803833","9.82999992370605","9.94999980926514","9.80000019073486","10.25","10.9799995422363","10.539999961853","",
"Congo, Rep.","COG","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3600001335144","5.36999988555908","5.40999984741211","5.61999988555908","5.59000015258789","5.82999992370605","6.07999992370605","5.82000017166138","6.44999980926514","7.23999977111816","6.98999977111816","7.07000017166138","7.09999990463257","7.53999996185303","8.18000030517578","8.64999961853027","8.36999988555908","8.90999984741211","8.25","9.46000003814697","9.72999954223633","9.89000034332275","9.59000015258789","9.52999973297119","8.9399995803833","8.64000034332275","8.55000019073486","8.51000022888184","8.80000019073486","",
